Status,Progress,Duration (in seconds),Finished...4,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,gender,education,employment,employed_job,ethnic,religion,religion_DO_1,religion_DO_2,religion_DO_3,religion_DO_4,religion_DO_5,religion_DO_6,income,governorate,emigrate_thoughts,emigrated,emigrate_country,immigrate_country,pol_ideo_1,pol_ideo_other_1,pol_ideo_other_2,pol_ideo_other_3,pol_ideo_other_4,pol_ideo_other_5,pol_ideo_other_6,pol_ideo_other_7,kais_direct,kais_rr,connections_self_1,connections_benefit_1,connections_meeting_1,vote_pres,party,entrep_pay_bribes_1,gov_pos_role,blame_crisis_1,blame_crisis_2,blame_crisis_3,blame_crisis_4,blame_crisis_5,blame_crisis_6,blame_crisis_7,blame_crisis_8,blame_crisis_9,traits1a,traits1b,country_surv,Create New Field or Choose From Dropdown...,traits2a,traits2b,traits3a,traits3b,traits4a,traits4b,Language,Finished...69,surveychannel,FL_36_DO_FL_37,FL_36_DO_FL_38,FL_36_DO_FL_56,FL_73_DO_FL_74,FL_73_DO_FL_75,FL_73_DO_FL_76,FL_78_DO_FL_79,FL_78_DO_FL_80,FL_78_DO_FL_81,FL_63_DO_saied_nonsensitive,FL_63_DO_saied_sensitive,FL_25_DO_PrimeControl,FL_25_DO_PrimePolitics,consent_agree
IP Address,100,516,TRUE,R_3iz2bjCeNTYXebK,R_3scP9qCVcZ5qu8R,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Berber,Muslim,1,2,6,5,3,4,1400 TND to 2800 TND,Tunis,Yes,Yes,France,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,One of the two statements is true.,NA,NA,NA,No,No,NA,Strongly disagree,2,3,8,4,1,9,6,7,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,569314,TRUE,R_2ts4ogIY8ljbT4a,R_570V4Zfea1DqBEZ,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Other,Arab,Muslim,3,5,6,1,4,2,1400 TND to 2800 TND,Sidi Bouzid,Yes,No,NA,NA,NA,65,76,85,17,72,NA,25,No,NA,5,5,3,Yes,Yes,29,Somewhat disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,916,TRUE,R_vMiDXbEVYymHIv7,R_22tbrqj62gkYYCz,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Berber,Atheist/Non-religious,5,3,6,2,4,1,1400 TND to 2800 TND,Ben Arous,Yes,No,NA,NA,40,82,80,78,100,33,0,0,NA,Both statements are true OR neither is true.,NA,NA,1,Yes,No,41,Somewhat agree,3,2,8,5,6,9,7,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,484,TRUE,R_1lcLFAbvQiEb8ih,R_1QyBCGjkiXSjVyL,gl,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,4,2,1,6,3,5,500 TND to 1400 TND,Sousse,No,NA,NA,NA,19,95,NA,NA,100,20,20,100,Yes,NA,NA,NA,5,Yes,No,1,Somewhat disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,776,TRUE,R_2UXGJpPjGfoVGpl,R_3lDfAcCB9PNS6mI,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,4,5,6,1,2,3,1400 TND to 2800 TND,Gabès,No,NA,NA,NA,52,66,10,6,7,30,33,11,No,NA,6,4,5,Yes,No,68,Strongly disagree,1,2,3,4,5,8,6,7,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,5418,TRUE,R_2BhXC7kqJi9KURn,R_yWQ4cYYwu4qfzbz,gl,EN,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,4,3,6,1,2,5,1400 TND to 2800 TND,Monastir,Yes,No,NA,NA,27,83,60,66,36,76,27,21,No,NA,1,0,1,Yes,No,25,Somewhat agree,5,2,8,6,7,9,4,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,675,TRUE,R_2Bh7773Mx40ciNk,R_XyTepZpleh7etpv,email,FR,NA,NA,NA,NA,NA,Female,Post secondary or equivalent,Other,NA,Arab,Muslim,4,5,2,3,1,6,1400 TND to 2800 TND,Ben Arous,Yes,No,NA,NA,NA,90,51,NA,NA,NA,NA,NA,NA,One of the two statements is true.,5,4,4,No,No,41,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,328,TRUE,R_2fCMeDWmt99PHtr,R_sNeGlTAaKPj32dr,gl,AR,NA,NA,NA,NA,NA,Female,Postgraduate,Homemaker,NA,Arab,Muslim,4,5,1,2,3,6,1400 TND to 2800 TND,Sidi Bouzid,Yes,No,NA,NA,55,80,19,22,0,0,8,77,No,NA,2,0,0,Yes,No,9,Somewhat disagree,4,3,5,9,8,6,7,1,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,I agree
IP Address,100,331,TRUE,R_3p5SzmM8dAqJCDk,R_3MiD4L78QVODOfT,email,AR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,6,4,5,1,3,2,500 TND to 1400 TND,Tunis,No,NA,NA,NA,NA,54,40,20,72,21,4,3,Yes,NA,1,NA,NA,Yes,No,10,Somewhat agree,3,2,5,4,7,9,8,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,I agree
IP Address,100,4193,TRUE,R_3Mi0oyQUxKI5MPu,R_2xXJMztTI4JkqjL,gl,FR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Berber,Muslim,6,5,2,1,4,3,0 to 500 TND,Béja,Yes,No,NA,NA,21,70,30,25,70,15,22,40,Yes,NA,0,NA,0,No,No,0,Somewhat disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,3260,TRUE,R_1Gwh10d0JfPaule,R_tQGcWQ9xf8Feqfn,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Berber,Atheist/Non-religious,5,4,1,2,3,6,500 TND to 1400 TND,Gafsa,No,NA,NA,NA,100,10,100,71,100,100,6,0,No,NA,5,0,8,Yes,No,51,Somewhat disagree,1,3,8,6,5,9,7,4,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,11796,TRUE,R_1I779b9tRyi8syi,R_ef9qcs6MZyLJYJz,gl,AR,NA,NA,NA,NA,NA,Male,Primary/Lower Secondary,Homemaker,NA,Arab,Muslim,1,4,6,5,2,3,0 to 500 TND,Tunis,Yes,No,NA,NA,NA,46,71,61,0,0,0,74,NA,One of the two statements is true.,NA,NA,NA,No,No,30,Strongly disagree,2,3,6,4,5,9,7,8,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,I agree
IP Address,100,18856,TRUE,R_3EMDC6SRVGynLGJ,R_1pPZ9AF3FDT3h3X,gl,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Atheist/Non-religious,1,3,5,4,2,6,1400 TND to 2800 TND,Béja,No,NA,NA,NA,41,62,41,91,94,91,87,65,No,NA,2,NA,1,Yes,No,45,Somewhat disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,557,TRUE,R_1jSXyDlNkC3K8FB,R_3MKcmhebr4rCNlK,gl,EN,NA,NA,NA,NA,NA,Male,Post secondary or equivalent,Unemployed,NA,Arab,Muslim,3,5,6,2,4,1,1400 TND to 2800 TND,Tunis,Yes,No,NA,NA,62,23,25,29,29,34,24,30,No,NA,0,NA,2,Yes,No,23,Somewhat agree,5,7,2,6,3,9,8,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,338,TRUE,R_XproUW3ihLeiRsR,R_20U7wF6Z8c4pZzE,gl,AR,NA,NA,NA,NA,NA,Female,University,Employed,Employee,Arab,Muslim,1,4,6,2,3,5,500 TND to 1400 TND,Tunis,Yes,No,NA,NA,40,59,30,28,84,10,7,20,Yes,NA,3,NA,NA,Yes,No,20,Somewhat disagree,4,3,2,5,6,9,7,8,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,whatsapp,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,I agree
IP Address,100,1417,TRUE,R_32UWIFkd8VPRj7f,R_804CMod9sC3RTup,gl,FR,NA,NA,NA,NA,NA,Female,Secondary,Pensioner/retired/disabled,NA,Arab,Muslim,1,2,5,3,6,4,1400 TND to 2800 TND,Zaghouan,No,NA,NA,NA,59,58,40,75,91,93,25,11,NA,One of the two statements is true.,NA,NA,0,Yes,No,5,Somewhat agree,3,6,9,4,5,8,7,2,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,24749,TRUE,R_4NJB92hxyLsfjs5,R_UXQUnhXjdFzN4hb,gl,FR,NA,NA,NA,NA,NA,Male,University,Student,NA,Arab,Muslim,1,3,5,4,6,2,1400 TND to 2800 TND,Mannouba,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,One of the two statements is true.,4,3,2,Yes,No,41,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,149155,TRUE,R_sd6zoO6rnWFiAF3,R_2rUAhASfIPIMRpm,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Berber,Muslim,2,5,1,6,4,3,500 TND to 1400 TND,Tunis,No,NA,NA,NA,52,NA,NA,0,51,4,2,0,No,NA,2,0,5,Yes,No,0,Somewhat agree,3,4,8,2,1,9,5,7,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1035305,TRUE,R_PvWGYoKwSmLiHbb,R_2ypFDLQ9zP6SASA,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Unemployed,NA,Arab,Muslim,1,3,6,2,4,5,0 to 500 TND,Kairouan,Yes,No,NA,NA,86,NA,NA,0,0,NA,0,NA,NA,Both statements are true OR neither is true.,1,NA,NA,Yes,No,NA,Somewhat agree,2,4,9,5,1,8,6,7,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,19881,TRUE,R_23fcHC749fqKu9P,R_3EtGJAl9SFhxiw5,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Student,NA,Arab,Muslim,1,2,6,3,5,4,0 to 500 TND,Sousse,Yes,No,NA,NA,72,74,74,NA,NA,15,47,NA,No,NA,4,5,7,Yes,No,51,Strongly Agree,5,7,2,1,3,4,6,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1157,TRUE,R_2pW6zkDp4jT0WFI,R_339l44O4JhdShf9,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,6,1,2,4,5,3,0 to 500 TND,Sousse,Yes,No,NA,NA,27,37,43,32,100,41,20,18,No,NA,2,2,NA,No,No,50,Strongly disagree,2,5,3,9,7,8,6,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,403,TRUE,R_yZQYtoAuIQqYyE9,R_3mlz7qdcQ9sSNVo,gl,FR,NA,NA,NA,NA,NA,Female,University,Homemaker,NA,Arab,Muslim,4,3,2,5,6,1,2800 TND to 5500 TND,Tunis,Yes,Yes,France,France,70,60,NA,NA,100,50,NA,NA,NA,One of the two statements is true.,4,5,NA,Yes,No,30,Somewhat disagree,9,3,2,4,8,6,7,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,380,TRUE,R_3GCcfXc7daM7SF0,R_1QtopIDTQ5f0wLq,gl,FR,NA,NA,NA,NA,NA,Male,University,Student,NA,Arab,Muslim,3,1,2,4,5,6,500 TND to 1400 TND,Tunis,Yes,Yes,Canada,Canada,100,92,84,12,10,7,100,100,No,NA,0,NA,1,Yes,Yes,78,Strongly disagree,3,4,1,5,8,9,7,6,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1147,TRUE,R_2zTsXYCbR0N57Dy,R_Z1ZA6raQCCx1MRz,gl,AR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Berber,Muslim,5,1,3,6,2,4,500 TND to 1400 TND,Tunis,Yes,No,NA,NA,48,63,28,19,5,16,78,78,NA,One of the two statements is true.,4,5,NA,Yes,No,9,Somewhat agree,1,2,4,5,3,9,8,7,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,306,TRUE,R_7aHtz2CuQahz1YZ,R_zfqpad2HrtMuEKd,gl,FR,NA,NA,NA,NA,NA,Female,University,Student,NA,Berber,Christian,5,3,1,4,6,2,0 to 500 TND,Sfax,Yes,No,NA,NA,34,40,37,37,NA,41,61,68,Yes,NA,4,3,4,No,No,31,Strongly Agree,2,4,1,5,3,7,8,9,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1363,TRUE,R_28VdN8lwfplpRXY,R_12bUKgAyVmaAUAI,email,AR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,5,4,3,6,1,2,2800 TND to 5500 TND,Sidi Bouzid,Yes,No,NA,NA,73,41,43,84,86,97,93,100,No,NA,2,NA,5,Yes,No,NA,Somewhat agree,2,3,9,5,6,7,8,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,18331,TRUE,R_T5fQ6eYnMibLTSp,R_1IaPDzwc0FqniLE,gl,AR,NA,NA,NA,NA,NA,Female,Secondary,Student,NA,NA,Muslim,6,3,5,4,1,2,0 to 500 TND,Sfax,No,NA,NA,NA,NA,83,61,68,0,13,55,66,NA,Both statements are true OR neither is true.,4,4,5,No,No,26,Somewhat agree,7,3,2,5,4,9,8,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,whatsapp,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,I agree
IP Address,100,1664,TRUE,R_1mrTaMaMTDn2jVn,R_3G9d8cPIMpEqCzG,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,3,4,2,1,5,6,500 TND to 1400 TND,Tunis,Yes,No,NA,NA,10,100,10,1,1,19,33,33,No,NA,2,0,1,Yes,No,9,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,340,TRUE,R_2YD5hwOQYhOFrP4,R_C3sjDMtf0nUxcSB,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Unemployed,NA,Arab,Muslim,3,1,2,6,4,5,0 to 500 TND,Ben Arous,Yes,No,NA,NA,86,26,70,38,9,66,38,72,NA,Both statements are true OR neither is true.,NA,NA,3,Yes,No,NA,Strongly disagree,2,3,4,5,6,8,7,9,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,989,TRUE,R_VWK1CxFEg8KVX69,R_2vcaGVCsbnh7Ywy,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,1,4,6,2,5,3,1400 TND to 2800 TND,Kebili,No,NA,NA,NA,60,33,NA,NA,NA,69,50,61,Yes,NA,1,1,3,No,No,32,Somewhat agree,1,2,3,5,7,6,8,4,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,785,TRUE,R_3j6g6hfVeX0EUyL,R_CkNkc7LhELoC4al,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Unemployed,NA,Arab,Muslim,2,1,5,6,3,4,0 to 500 TND,Sidi Bouzid,Yes,No,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,No,NA,NA,NA,NA,Yes,No,50,Somewhat disagree,2,1,5,6,7,9,8,4,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,292,TRUE,R_2TBpPNTSv6se7Pe,R_3qfWSEkkjOSnr4e,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Unemployed,NA,Arab,Muslim,2,1,5,3,6,4,500 TND to 1400 TND,Gafsa,Yes,No,NA,NA,64,66,38,NA,0,62,19,NA,No,NA,5,2,1,Yes,No,19,Somewhat agree,1,2,3,4,5,6,9,7,8,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1013,TRUE,R_1LIMEPjMuknYVDU,R_1PbJJ75V8XqRAeY,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Berber,Muslim,3,2,6,4,5,1,2800 TND to 5500 TND,Tunis,Yes,Yes,Tunisia,Senegal,50,53,95,NA,0,NA,49,37,NA,One of the two statements is true.,1,0,2,No,No,0,Somewhat agree,1,2,3,8,7,6,5,4,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,553,TRUE,R_33dPxSZhM5B3I4c,R_x9jvFyKOHtrjuQV,email,FR,NA,NA,NA,NA,NA,Female,University,Homemaker,NA,Berber,Atheist/Non-religious,6,4,3,2,5,1,2800 TND to 5500 TND,Tunis,Yes,No,NA,NA,14,84,83,69,100,60,15,68,NA,Both statements are true OR neither is true.,NA,NA,NA,No,No,18,Somewhat disagree,1,4,7,5,6,9,8,2,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,878,TRUE,R_12bupbiqavYGjrf,R_2rOpXzNChj0n9M1,gl,AR,NA,NA,NA,NA,NA,Female,Secondary,Student,NA,Arab,Muslim,2,3,6,1,5,4,0 to 500 TND,Sfax,Yes,No,NA,NA,NA,NA,50,NA,NA,NA,NA,48,NA,Both statements are true OR neither is true.,5,3,7,No,No,NA,Somewhat agree,1,5,6,7,8,3,4,2,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1139,TRUE,R_brLZBuVhLhiyoRr,R_39Qkw8njNndjc53,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,1,4,3,2,5,6,2800 TND to 5500 TND,Tunis,No,NA,NA,NA,96,100,38,24,70,77,19,0,Yes,NA,NA,NA,5,Yes,Yes,2,Strongly disagree,4,1,3,7,6,8,9,2,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,900,TRUE,R_1FG6gOqFvkjMi2s,R_094gMZjlW8FyNWN,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,"Own account, self-employed",Arab,Atheist/Non-religious,6,1,5,4,3,2,500 TND to 1400 TND,Kasserine,Yes,Yes,Algeria,NA,85,100,77,0,1,15,100,100,NA,One of the two statements is true.,7,3,7,Yes,No,39,Somewhat disagree,2,4,9,8,7,5,6,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1539659,TRUE,R_1mXBtK3B1B2M8cJ,R_22o80VlMO8fEoPj,gl,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Arab,Muslim,3,1,4,6,2,5,1400 TND to 2800 TND,Béja,Yes,No,NA,NA,60,NA,29,29,NA,14,10,18,Yes,NA,3,NA,7,Yes,No,NA,Somewhat agree,1,2,7,5,3,9,8,6,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,97304,TRUE,R_XLJ2c0dTjKTW717,R_3iR6uxpeyzrMFHr,gl,FR,NA,NA,NA,NA,NA,Male,Secondary,Other,NA,Arab,Muslim,5,3,2,4,1,6,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,56,85,22,79,85,40,0,21,NA,Both statements are true OR neither is true.,2,9,1,No,Yes,NA,Strongly disagree,2,3,4,1,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,431,TRUE,R_vGKHekypeNQ2Qnf,R_qKl1hFqiES1bstj,gl,FR,NA,NA,NA,NA,NA,Female,Secondary,Student,NA,Arab,Muslim,2,6,3,4,1,5,500 TND to 1400 TND,Sfax,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,One of the two statements is true.,NA,NA,NA,No,No,NA,Somewhat agree,1,2,3,4,5,6,8,7,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1373,TRUE,R_1r8Q2fZ94itk71v,R_2s5fl5j4JD0f3QU,gl,EN,NA,NA,NA,NA,NA,Other:,Postgraduate,Unemployed,NA,Arab,Muslim,3,6,5,2,1,4,13500 TND to 27000 TND,Gafsa,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both statements are true OR neither is true.,NA,NA,NA,Yes,Yes,NA,Somewhat disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,597,TRUE,R_3FVC9heW9LQcVmL,R_1CKE6A1bWBrDcTj,gl,AR,NA,NA,NA,NA,NA,Female,Secondary,Student,NA,Arab,Muslim,6,5,3,4,2,1,500 TND to 1400 TND,Sfax,No,NA,NA,NA,48,NA,NA,62,78,33,24,57,No,NA,2,7,1,No,No,53,Somewhat agree,5,4,7,2,1,8,9,3,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,I agree
IP Address,100,3538,TRUE,R_2fdFjc7gNT9NsFa,R_2ZKvbF1fBy2LpGs,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,6,5,4,3,1,2,1400 TND to 2800 TND,Béja,No,NA,NA,NA,60,71,9,10,0,0,20,21,NA,Both statements are true OR neither is true.,0,NA,1,Yes,No,0,Somewhat agree,2,6,8,3,4,9,7,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,495,TRUE,R_ex61Vdv6AYbgTAZ,R_2WxmsKKw7NilW1L,gl,FR,NA,NA,NA,NA,NA,Female,Post secondary or equivalent,Unemployed,NA,Berber,Muslim,5,2,3,1,4,6,0 to 500 TND,Tataouine,No,NA,NA,NA,50,50,50,50,100,50,50,50,No,NA,0,NA,0,Yes,No,0,Strongly Agree,1,3,9,4,5,6,7,8,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,whatsapp,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1677,TRUE,R_2doSulN1k2AmNXQ,R_3BIrVzSg6Xt8Cdj,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,NA,Muslim,3,5,2,6,1,4,1400 TND to 2800 TND,Bizerte,Yes,No,NA,NA,36,60,67,34,NA,NA,20,15,NA,Both statements are true OR neither is true.,0,NA,1,Yes,No,15,Somewhat disagree,5,4,9,7,8,3,6,2,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
